"Step","train-PMAES8 - best_qwk_low","train-PMAES8 - best_qwk_low__MIN","train-PMAES8 - best_qwk_low__MAX","train-PMAES7 - best_qwk_low","train-PMAES7 - best_qwk_low__MIN","train-PMAES7 - best_qwk_low__MAX","train-PMAES6 - best_qwk_low","train-PMAES6 - best_qwk_low__MIN","train-PMAES6 - best_qwk_low__MAX","train-PMAES5 - best_qwk_low","train-PMAES5 - best_qwk_low__MIN","train-PMAES5 - best_qwk_low__MAX","train-PMAES4 - best_qwk_low","train-PMAES4 - best_qwk_low__MIN","train-PMAES4 - best_qwk_low__MAX","train-PMAES2 - best_qwk_low","train-PMAES2 - best_qwk_low__MIN","train-PMAES2 - best_qwk_low__MAX","train-PMAES1 - best_qwk_low","train-PMAES1 - best_qwk_low__MIN","train-PMAES1 - best_qwk_low__MAX","train-PMAES3 - best_qwk_low","train-PMAES3 - best_qwk_low__MIN","train-PMAES3 - best_qwk_low__MAX"
"0","32.109286455897845","32.109286455897845","32.109286455897845","63.36721970882506","63.36721970882506","63.36721970882506","57.03204998727636","57.03204998727636","57.03204998727636","70.6529662061826","70.6529662061826","70.6529662061826","58.58906353420134","58.58906353420134","58.58906353420134","63.66462773210737","63.66462773210737","63.66462773210737","78.91664454712613","78.91664454712613","78.91664454712613","58.75729444318378","58.75729444318378","58.75729444318378"
"1","32.408433060715545","32.408433060715545","32.408433060715545","63.862299726503565","63.862299726503565","63.862299726503565","57.31880282167333","57.31880282167333","57.31880282167333","69.59471561704507","69.59471561704507","69.59471561704507","59.01640064326583","59.01640064326583","59.01640064326583","64.42201478846047","64.42201478846047","64.42201478846047","79.22335890337597","79.22335890337597","79.22335890337597","56.606073849613544","56.606073849613544","56.606073849613544"
"2","34.25729006400435","34.25729006400435","34.25729006400435","64.55964345586129","64.55964345586129","64.55964345586129","56.93797967284722","56.93797967284722","56.93797967284722","70.21699412729461","70.21699412729461","70.21699412729461","58.46219280982143","58.46219280982143","58.46219280982143","64.30593957468615","64.30593957468615","64.30593957468615","76.92137740823676","76.92137740823676","76.92137740823676","58.17171113494396","58.17171113494396","58.17171113494396"
"3","32.26447064867828","32.26447064867828","32.26447064867828","65.31940742743267","65.31940742743267","65.31940742743267","57.110490800728485","57.110490800728485","57.110490800728485","70.6623177384401","70.6623177384401","70.6623177384401","58.30811817851163","58.30811817851163","58.30811817851163","64.29863344051448","64.29863344051448","64.29863344051448","78.13939285532523","78.13939285532523","78.13939285532523","58.94751767303369","58.94751767303369","58.94751767303369"
"4","31.949209181661907","31.949209181661907","31.949209181661907","65.43530144026374","65.43530144026374","65.43530144026374","56.79180448116077","56.79180448116077","56.79180448116077","69.7214176889303","69.7214176889303","69.7214176889303","58.41121055293333","58.41121055293333","58.41121055293333","64.24740904936904","64.24740904936904","64.24740904936904","77.99560118125848","77.99560118125848","77.99560118125848","58.59869218283544","58.59869218283544","58.59869218283544"
"5","29.31329786585475","29.31329786585475","29.31329786585475","65.72012178995068","65.72012178995068","65.72012178995068","56.97214248708613","56.97214248708613","56.97214248708613","68.76987066264032","68.76987066264032","68.76987066264032","58.802375190950194","58.802375190950194","58.802375190950194","63.58126716365122","63.58126716365122","63.58126716365122","78.82536778375214","78.82536778375214","78.82536778375214","58.450414134525005","58.450414134525005","58.450414134525005"
"6","27.97935191934543","27.97935191934543","27.97935191934543","65.43955915394002","65.43955915394002","65.43955915394002","56.87726559509514","56.87726559509514","56.87726559509514","69.75960115850542","69.75960115850542","69.75960115850542","58.443769755311806","58.443769755311806","58.443769755311806","63.48405896736795","63.48405896736795","63.48405896736795","79.08189139888924","79.08189139888924","79.08189139888924","57.76465411933176","57.76465411933176","57.76465411933176"
"7","32.543837769137184","32.543837769137184","32.543837769137184","65.26991782324465","65.26991782324465","65.26991782324465","56.53926607739993","56.53926607739993","56.53926607739993","69.60671365320322","69.60671365320322","69.60671365320322","59.01640064326583","59.01640064326583","59.01640064326583","63.25386027790633","63.25386027790633","63.25386027790633","77.69594121861314","77.69594121861314","77.69594121861314","56.88845420124531","56.88845420124531","56.88845420124531"
"8","28.18804405163965","28.18804405163965","28.18804405163965","69.80006940698627","69.80006940698627","69.80006940698627","56.78297451125959","56.78297451125959","56.78297451125959","69.16393465047672","69.16393465047672","69.16393465047672","58.04207802234724","58.04207802234724","58.04207802234724","62.93568465697892","62.93568465697892","62.93568465697892","74.49675533076872","74.49675533076872","74.49675533076872","55.027336064821284","55.027336064821284","55.027336064821284"
